UserID,Title,Rating,TitleRank
18,"Secret Garden, The (1993)",5,1
18,"Emerald Forest, The (1985)",5,1
18,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",5,1
18,Galaxy Quest (1999),5,1
18,Chicken Run (2000),5,1
18,Star Wars: Episode VI - Return of the Jedi (1983),5,1
18,Army of Darkness (1993),5,1
18,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5,1
18,"Aristocats, The (1970)",5,1
18,Men in Black (1997),5,1
18,Braveheart (1995),5,1
18,Dangerous Liaisons (1988),5,1
18,Saving Private Ryan (1998),5,1
18,"Nightmare Before Christmas, The (1993)",5,1
18,Reservoir Dogs (1992),5,1
18,Howards End (1992),5,1
18,"Sting, The (1973)",5,1
18,E.T. the Extra-Terrestrial (1982),5,1
18,"Joy Luck Club, The (1993)",5,1
18,Indiana Jones and the Temple of Doom (1984),5,1
18,"Terminator, The (1984)",5,1
18,Glory (1989),5,1
18,Dead Poets Society (1989),5,1
19,"Midsummer Night's Dream, A (1999)",5,1
19,Live and Let Die (1973),5,1
19,Wallace & Gromit: The Best of Aardman Animation (1996),5,1
19,"Shining, The (1980)",5,1
19,Strictly Ballroom (1992),5,1
19,Clerks (1994),5,1
19,Toy Story (1995),5,1
19,Evil Dead II (Dead By Dawn) (1987),5,1
19,One Flew Over the Cuckoo's Nest (1975),5,1
19,"Rock, The (1996)",5,1
19,Frequency (2000),5,1
19,Star Wars: Episode V - The Empire Strikes Back (1980),5,1
19,"Silence of the Lambs, The (1991)",5,1
19,Ghostbusters II (1989),5,1
19,Lethal Weapon 4 (1998),5,1
19,Die Hard: With a Vengeance (1995),5,1
19,Back to the Future (1985),5,1
19,Highlander (1986),5,1
19,"Jungle Book, The (1967)",5,1
19,Young Frankenstein (1974),5,1
19,Star Trek: First Contact (1996),5,1
19,Star Trek: Generations (1994),5,1
19,GoldenEye (1995),5,1
19,Star Trek: The Wrath of Khan (1982),5,1
19,Shanghai Noon (2000),5,1
19,Life Is Beautiful (La Vita � bella) (1997),5,1
19,Jaws (1975),5,1
19,On Her Majesty's Secret Service (1969),5,1
19,"Spy Who Loved Me, The (1977)",5,1
19,"Sixth Sense, The (1999)",5,1
19,Rain Man (1988),5,1
19,Run Lola Run (Lola rennt) (1998),5,1
19,Stir of Echoes (1999),5,1
19,Die Hard (1988),5,1
19,Halloween (1978),5,1
19,American Beauty (1999),5,1
19,Christmas Vacation (1989),5,1
19,"World Is Not Enough, The (1999)",5,1
19,"Bug's Life, A (1998)",5,1
19,Blue Streak (1999),5,1
19,Screwed (2000),5,1
19,Poltergeist (1982),5,1
19,"Exorcist, The (1973)",5,1
19,Lethal Weapon 2 (1989),5,1
19,Lethal Weapon 3 (1992),5,1
19,From Russia with Love (1963),5,1
19,Army of Darkness (1993),5,1
19,Psycho (1960),5,1
19,Willy Wonka and the Chocolate Factory (1971),5,1
19,Fight Club (1999),5,1
19,Men in Black (1997),5,1
19,"Blues Brothers, The (1980)",5,1
19,"Prince of Egypt, The (1998)",5,1
19,"Sting, The (1973)",5,1
19,Bringing Out the Dead (1999),5,1
20,Out of Sight (1998),5,1
20,"Matrix, The (1999)",5,1
20,"Fifth Element, The (1997)",5,1
20,Gladiator (2000),5,1
20,Seven (Se7en) (1995),5,1
20,L.A. Confidential (1997),5,1
20,"Patriot, The (2000)",5,1
20,Braveheart (1995),5,1
21,"South Park: Bigger, Longer and Uncut (1999)",5,1
21,"Princess Mononoke, The (Mononoke Hime) (1997)",5,1
21,Titan A.E. (2000),5,1
21,Star Wars: Episode VI - Return of the Jedi (1983),5,1
22,"Naked Gun: From the Files of Police Squad!, The (1988)",5,1
22,Mystery Science Theater 3000: The Movie (1996),5,1
22,"Shawshank Redemption, The (1994)",5,1
22,"Vie est belle, La (Life is Rosey) (1987)",5,1
22,Life Is Beautiful (La Vita � bella) (1997),5,1
22,Raising Arizona (1987),5,1
22,Gladiator (2000),5,1
22,American Beauty (1999),5,1
22,Fargo (1996),5,1
22,Amadeus (1984),5,1
23,Nikita (La Femme Nikita) (1990),5,1
23,Being John Malkovich (1999),5,1
23,Alien: Resurrection (1997),5,1
23,Groundhog Day (1993),5,1
23,Star Wars: Episode V - The Empire Strikes Back (1980),5,1
23,Eyes Wide Shut (1999),5,1
23,Superman (1978),5,1
23,"Omega Man, The (1971)",5,1
23,Close Encounters of the Third Kind (1977),5,1
23,Star Wars: Episode IV - A New Hope (1977),5,1
23,Charade (1963),5,1
23,Dogma (1999),5,1
23,"Fifth Element, The (1997)",5,1
23,Phantasm (1979),5,1
23,"Godfather, The (1972)",5,1
23,Moonraker (1979),5,1
23,Run Lola Run (Lola rennt) (1998),5,1
23,Total Recall (1990),5,1
23,Body Heat (1981),5,1
23,"Hidden, The (1987)",5,1
23,Die Hard (1988),5,1
23,Pulp Fiction (1994),5,1
23,Speed (1994),5,1
23,"Abyss, The (1989)",5,1
23,Big Trouble in Little China (1986),5,1
23,Heavy Metal (1981),5,1
23,"Killer, The (Die xue shuang xiong) (1989)",5,1
23,Willy Wonka and the Chocolate Factory (1971),5,1
23,Blade Runner (1982),5,1
23,Westworld (1973),5,1
23,Full Metal Jacket (1987),5,1
23,Starman (1984),5,1
23,Jurassic Park (1993),5,1
23,Hard-Boiled (Lashou shentan) (1992),5,1
23,Dreamscape (1984),5,1
23,L.A. Story (1991),5,1
23,Until the End of the World (Bis ans Ende der Welt) (1991),5,1
23,"Sting, The (1973)",5,1
23,"Mummy, The (1999)",5,1
23,"Terminator, The (1984)",5,1
23,Robocop (1987),5,1
24,Who's Afraid of Virginia Woolf? (1966),5,1
24,"Deer Hunter, The (1978)",5,1
24,One Flew Over the Cuckoo's Nest (1975),5,1
24,Raiders of the Lost Ark (1981),5,1
24,"Silence of the Lambs, The (1991)",5,1
24,"Good Morning, Vietnam (1987)",5,1
24,Sling Blade (1996),5,1
24,This Is Spinal Tap (1984),5,1
24,"Room with a View, A (1986)",5,1
24,Star Wars: Episode IV - A New Hope (1977),5,1
24,Casablanca (1942),5,1
24,"Wizard of Oz, The (1939)",5,1
24,Caddyshack (1980),5,1
24,Terms of Endearment (1983),5,1
24,Out of Africa (1985),5,1
24,Gone with the Wind (1939),5,1
24,"Godfather, The (1972)",5,1
24,"Breakfast Club, The (1985)",5,1
24,Pulp Fiction (1994),5,1
24,"Usual Suspects, The (1995)",5,1
24,It's a Wonderful Life (1946),5,1
24,Schindler's List (1993),5,1
24,Fargo (1996),5,1
24,GoodFellas (1990),5,1
